heroId1,heroId2,winsAverage,synergy,matchCount
5,27,0.45325000000000004,-0.9117500000000001,23711
5,28,0.5075000000000001,1.1095,7463
5,29,0.455,-1.05525,15375
5,30,0.4765,-1.131,29096
5,31,0.4395,0.20725,42828
5,32,0.4875,-0.519,5384
5,33,0.445,-2.22675,4516
5,34,0.4845,-0.514,4246
5,35,0.49924999999999997,-1.2245,27579
5,36,0.50025,2.14625,16649
5,37,0.478,0.28425,12720
5,38,0.5235000000000001,2.7455000000000003,7355
5,39,0.50375,0.17425000000000002,25136
5,40,0.50425,0.3945,14974
5,41,0.543,0.07874999999999996,7432
5,42,0.48775,1.591,12890
5,43,0.47775,-1.15425,3919
5,44,0.4905,0.32425,35801
5,45,0.4665,-1.822,8478
5,46,0.5435000000000001,1.58075,8752
5,47,0.48775,0.5475,8465
5,48,0.5347500000000001,-0.75875,4288
5,49,0.51925,1.88725,16831
5,50,0.51275,0.6772499999999999,11077
5,51,0.461,0.1515,20289
5,52,0.4865,-0.22374999999999995,3678
5,53,0.53725,1.4465000000000001,9177
5,54,0.45175,0.38425,18276
5,55,0.515,1.91975,2131
5,56,0.46375,-0.56425,3789
5,57,0.503,1.6965,1982
5,58,0.548,1.87425,2734
5,59,0.47650000000000003,-0.6185,7914
5,60,0.459,0.69675,17093
5,61,0.478,3.4859999999999998,4182
5,62,0.47525,1.019,13202
5,63,0.508,0.87725,7809
5,64,0.50075,0.33775,22263
5,65,0.5427500000000001,0.21449999999999994,2854
5,66,0.5495,3.1494999999999997,717
5,67,0.48475,0.22099999999999997,32271
5,68,0.4775,-0.549,10359
5,69,0.53325,1.8145,9504
5,70,0.49324999999999997,0.6852499999999999,15671
5,71,0.49324999999999997,0.9410000000000001,18609
5,72,0.50275,-0.13,11132
5,73,0.48,0.27849999999999997,15537
5,74,0.4925,0.05849999999999999,26230
5,75,0.48,1.0147499999999998,19034
5,76,0.48524999999999996,1.014,10810
5,77,0.50525,2.70425,7710
5,78,0.47325,0.15374999999999994,1724
5,79,0.49524999999999997,0.54325,8014
5,80,0.4715,3.1435,3320
5,81,0.512,1.77375,4193
5,82,0.48825,2.851,2343
5,83,0.5055000000000001,0.08174999999999999,4022
5,84,0.47824999999999995,0.18625000000000003,30665
5,85,0.46125,-0.7184999999999999,12382
5,86,0.50225,-1.6837499999999999,38960
5,87,0.48,-0.484,14507
5,88,0.48375,0.24675000000000002,22386
5,89,0.524,-1.8344999999999998,729
5,90,0.49575,0.6205,3155
5,91,0.46925,1.0635,4482
5,92,0.44625000000000004,0.871,3583
5,93,0.5265,2.12125,16174
5,94,0.46875,0.26499999999999996,10864
5,95,0.511,1.44725,2900
5,96,0.49375,0.4447499999999999,10164
5,97,0.494,-0.34275,28821
5,98,0.50925,0.583,12944
5,99,0.48824999999999996,-0.74275,14975
5,100,0.52825,1.3119999999999998,11129
5,101,0.49224999999999997,-0.681,9675
5,102,0.42474999999999996,-0.08499999999999999,19647
5,103,0.4495,0.07349999999999995,2267
5,104,0.44825000000000004,-1.0165,31864
5,105,0.54025,0.38275000000000003,10600
5,106,0.50075,0.8240000000000001,9189
5,107,0.46950000000000003,-0.7667499999999999,7865
5,108,0.496,0.991,5764
5,109,0.516,0.739,5175
5,110,0.48124999999999996,0.09125,12485
5,111,0.459,0.89925,7818
5,112,0.474,0.25375000000000003,4231
5,113,0.45175,-0.5865,2932
5,114,0.521,-0.24374999999999997,11794
5,119,0.502,0.9817499999999999,11168
5,120,0.52,0.249,4926
5,121,0.4985,-0.163,8827
5,123,0.5305,0.11349999999999999,12900
5,126,0.48275,0.9575,7041
5,128,0.52725,-0.31175,7027
5,129,0.5205,0.56,14846
5,131,0.49275,-0.94825,5751
5,135,0.44075,-2.09675,22411
5,136,0.46875,-0.015250000000000014,8017
5,137,0.51325,-0.97325,3756
5,138,0.51,-0.19774999999999998,5835
5,145,0.472,-0.955,12816
6,1,0.5347500000000001,0.9145,30557
6,2,0.50375,0.06475,42017
6,3,0.51225,0.5645,4366
6,4,0.455,-0.77375,23005
6,5,0.5475000000000001,2.33125,24399
6,7,0.52325,0.9169999999999999,42247
6,8,0.50325,0.9005,38079
6,9,0.574,0.6869999999999999,6730
6,10,0.50525,-0.46375,33986
6,11,0.55125,1.5562500000000001,26796
6,12,0.50675,-4.16625,4735
6,13,0.51575,-0.34475,22081
6,14,0.4985,-2.87425,37954
6,15,0.52025,1.02975,16404
6,16,0.5005,-1.9565000000000001,10500
6,17,0.4815,-3.29175,18668
6,18,0.5425,-2.1092500000000003,3411
6,19,0.50825,-1.8824999999999998,21459
6,20,0.49424999999999997,-0.031750000000000014,20767
6,21,0.59725,0.91275,11992
6,22,0.4895,-1.70875,35030
6,23,0.5045,-2.03825,6606
6,25,0.49624999999999997,0.17375,53234
6,26,0.53625,1.4635,62123
6,27,0.494,0.7445,30013
6,28,0.558,3.74075,11046
6,29,0.4915,0.176,22158
6,30,0.5295000000000001,1.7502499999999999,41043
6,31,0.467,0.538,61813
6,32,0.54225,2.537,7661
6,33,0.493,0.15450000000000003,6306
6,34,0.52475,1.092,5930
6,35,0.52325,-1.2432500000000002,38665
6,36,0.53025,2.7275,24552
6,37,0.4975,-0.18475,17713
6,38,0.5387500000000001,1.85125,11121
6,39,0.52675,0.055749999999999994,35151
6,40,0.51425,-1.02475,21444
6,41,0.54925,-1.71525,10493
6,42,0.469,-2.703,18843
6,43,0.535,2.15175,5754
6,44,0.52725,1.5805,57153
6,45,0.52475,1.584,11265
6,46,0.5475000000000001,-0.43825,12191
